"                              Asparagus pastorianus  \
Thomisus cf. onustus                               0                    0   
Thyridanthrax indigenus                            1                    0   
Thysanoptera sp. 1                                15                    0   
Thysanoptera sp. 2                                 0                    0   

                           Kickxia scoparia  Launaea arborescens  \
Apis mellifera                            0                    1   
Aprostocetus occidentalis                 0                    0   
Araneidae sp. 1                           0                    0   
Araneidae sp. 2                           0                    0   
Attalus rugifrons                         0                    0   
Bruchidius wollastoni                     0                    2   
Campiglossa reticulata                    0                    0   
Camponotus feae                           0                    0   
Chrysomya albiceps                        0                    0   
Dasytes subaenescens                      0                    1   
Estheria simonyi                          0                    0   
Eumerus latitarsis                        0                    0   
Halictus fulvipes                         0                    1   
Lasioglossum loetum                       0                    1   
Lasioglossum viride                       0                    1   
Megaselia sp. 1                           0                    0   
Musca domestica                           0                    0   
Myopites nigrescens                       0                    0   
Nyctia lugubris                           0                    0   
Oxyopes kraepelinorum                     0                    0   
Paratrechina longicornis                  0                    0   
Pieris rapae                              0                    0   
Plagiolepis schmitzii                     0                    0   
Platypalpus sp. 1                         0                    0   
Sarcophagidae sp. 8                       0                    0   
Sciaridae sp. 1                           0                    0   
Scymnus canariensis                       0                    0   
Tachina canariensis                       0                    0   
Thomisus cf. globosum                     0                    0   
Thomisus cf. onustus                      0                    0   
Thyridanthrax indigenus                   0                    0   
Thysanoptera sp. 1                        0                    0   
Thysanoptera sp. 2                        1                    2   

                           Lavendula multifida  Periploca laevigata  \
Apis mellifera                               0                    0   
Aprostocetus occidentalis                    0                    0   
Araneidae sp. 1                              0                    0   
Araneidae sp. 2                              0                    0   
Attalus rugifrons                            0                    0   
Bruchidius wollastoni                        0                    0   
Campiglossa reticulata                       0                    0   
Camponotus feae                              2                   14   
Chrysomya albiceps                           0                    0   
Dasytes subaenescens                         0                    0   
Estheria simonyi                             0                    0   
Eumerus latitarsis                           0                    0   
Halictus fulvipes                            0                    0   
Lasioglossum loetum                          0                    0   
Lasioglossum viride                          0                    1   
Megaselia sp. 1                              0                    2   
Musca domestica                              0                    0   
Myopites nigrescens                          0                    0   
Nyctia lugubris                              0                    0   
Oxyopes kraepelinorum                        0                    0   
Paratrechina longicornis                     0                    3   
Pieris rapae                                 0                    0   
Plagiolepis schmitzii                        0                    3   
Platypalpus sp. 1                            0                    0   
Sarcophagidae sp. 8                          0                    0   
Sciaridae sp. 1                              0                    0   
Scymnus canariensis                          0                    1   
Tachina canariensis                          0                    0   
Thomisus cf. globosum                        0                    0   
Thomisus cf. onustus                         0                    0   
Thyridanthrax indigenus                      0                    0   
Thysanoptera sp. 1                           0                    0   
Thysanoptera sp. 2                           0                    0   

                           Phagnalon saxatile  Plocama pendula  \
Apis mellifera                              0                1   
Aprostocetus occidentalis                   0                0   
Araneidae sp. 1                             0                0   
Araneidae sp. 2                             0                0   
Attalus rugifrons                           0                0   
Bruchidius wollastoni                       1                0   
Campiglossa reticulata                      0                0   
Camponotus feae                             0                0   
Chrysomya albiceps                          0                0   
Dasytes subaenescens                        0                0   
Estheria simonyi                            0                0   
Eumerus latitarsis                          0                0   
Halictus fulvipes                           0                0   
Lasioglossum loetum                         0                0   
Lasioglossum viride                         6                3   
Megaselia sp. 1                             0                0   
Musca domestica                             0                0   
Myopites nigrescens                         1                0   
Nyctia lugubris                             0                0   
Oxyopes kraepelinorum                       0                0   
Paratrechina longicornis                    0                0   
Pieris rapae                                0                0   
Plagiolepis schmitzii                       2                0   
Platypalpus sp. 1                           0                0   
Sarcophagidae sp. 8                         0                0   
Sciaridae sp. 1                             0                0   
Scymnus canariensis                         0                0   
Tachina canariensis                         0                1   
Thomisus cf. globosum                       0                0   
Thomisus cf. onustus                        0                0   
Thyridanthrax indigenus                     3                0   
Thysanoptera sp. 1                          0                0   
Thysanoptera sp. 2                          6                0   

                           Rubia fruticosa  
Apis mellifera                           0  
Aprostocetus occidentalis                1  
Araneidae sp. 1                          0  
Araneidae sp. 2                          1  
Attalus rugifrons                        0  
Bruchidius wollastoni                    0  
Campiglossa reticulata                   0  
Camponotus feae                          0  
Chrysomya albiceps                       0  
Dasytes subaenescens                     0  
Estheria simonyi                         1  
Eumerus latitarsis                       0  
Halictus fulvipes                        0  
Lasioglossum loetum                      2  
Lasioglossum viride                      0  
Megaselia sp. 1                          0  
Musca domestica                          0  
Myopites nigrescens                      0  
Nyctia lugubris                          0  
Oxyopes kraepelinorum                    0  
Paratrechina longicornis                 0  
Pieris rapae                             0  
Plagiolepis schmitzii                    0  
Platypalpus sp. 1                        0  
Sarcophagidae sp. 8                      2  
Sciaridae sp. 1                          1  
Scymnus canariensis                      0  
Tachina canariensis                      0  
Thomisus cf. globosum                    0  
Thomisus cf. onustus                     0  
Thyridanthrax indigenus                  0  
Thysanoptera sp. 1                       0  
Thysanoptera sp. 2                       0  "
"                           Argyranthemum frutescens  Asphaltklee bituminosa  \
Amegilla quadrifasciata                           0                       0   
Anaspis cf. canariensis                           0                       0   
Anthophora alluaudi                               0                       2   
Anthophora orotavae                               0                       0   
Apis mellifera                                    0                       0   
Aprostocetus occidentalis                         0                       0   
Attalus rugifrons                                 1                       0   
Blaesoxipha sp. 1                                 0                       0   
Bruchidius wollastoni                             5                       0   
Camponotus feae                                   0                       0   
Chalicodoma canescens                             0                       2   
Chetogena acuminata                               0                       0   
Chloropidae sp. 4                                 0                       0   
Empididae sp. 1                                   0                       0   
Estheria simonyi                                  0                       0   
Eumerus latitarsis                                0                       0   
Eupelmus sp.                                      0                       0   
Eupelmus testaceiventris                          0                       0   
Eurytoma sp. 2                                    0                       0   
Exetastes segmentarius                            0                       0   
Lasioglossum loetum                               0                       0   
Lasioglossum viride                               2                       0   
Lucilia sericata                                  5                       0   
Musca domestica                                   0                       0   
Myopites nigrescens                               0                       0   
Nyctia lugubris                                   0                       0   
Osmia latreillei                                  0                       0   
Pieris rapae                                      0                       0   
Plagiolepis schmitzii                             0                       0   
Sarcophagidae sp. 5                               0                       0   
Sarcophagidae sp. 8                               0                       0   
Scaeva albomaculata                               0                       0   
Sciaridae sp. 1                                   0                       0   
Tachina canariensis                               4                       0   
Thyridanthrax indigenus                           1                       0   
Thysanoptera sp. 1                               33                       0   
Thysanoptera sp. 2                                0                       0   
Trupanea augur                                    0                       0   
Urelliosoma guimari                               0                       0   

                           Euphorbia balsamifera (f)  \
Amegilla quadrifasciata                            0   
Anaspis cf. canariensis                            0   
Anthophora alluaudi                                0   
Anthophora orotavae                                0   
Apis mellifera                                     0   
Aprostocetus occidentalis                          0   
Attalus rugifrons                                  0   
Blaesoxipha sp. 1                                  0   
Bruchidius wollastoni                              1   
Camponotus feae                                   10   
Chalicodoma canescens                              0   
Chetogena acuminata                                0   
Chloropidae sp. 4                                  0   
Empididae sp. 1                                    0   
Estheria simonyi                                   0   
Eumerus latitarsis                                 1   
Eupelmus sp.                                       0   
Eupelmus testaceiventris                           1   
Eurytoma sp. 2                                     0   
Exetastes segmentarius                             0   
Lasioglossum loetum                                7   
Lasioglossum viride                                0   
Lucilia sericata                                   0   
Musca domestica                                    0   
Myopites nigrescens                                0   
Nyctia lugubris                                    0   
Osmia latreillei                                   0   
Pieris rapae                                       0   
Plagiolepis schmitzii                             16   
Sarcophagidae sp. 5                                1   
Sarcophagidae sp. 8                                0   
Scaeva albomaculata                                0   
Sciaridae sp. 1                                    0   
Tachina canariensis                                1   
Thyridanthrax indigenus                            0   
Thysanoptera sp. 1                                 0   
Thysanoptera sp. 2                                 0   
Trupanea augur                                     0   
Urelliosoma guimari                                0   

                           Euphorbia balsamifera (m)  Euphorbia lamarckii  \
Amegilla quadrifasciata                            0                    0   
Anaspis cf. canariensis                            9                    0   
Anthophora alluaudi                                0                    0   
Anthophora orotavae                                0                    0   
Apis mellifera                                     0                    0   
Aprostocetus occidentalis                          0                    0   
Attalus rugifrons                                  0                    0   
Blaesoxipha sp. 1                                  0                    0   
Bruchidius wollastoni                              0                    0   
Camponotus feae                                   14                   24   
Chalicodoma canescens                              0                    0   
Chetogena acuminata                                0                    1   
Chloropidae sp. 4                                  1                    0   
Empididae sp. 1                                    3                    0   
Estheria simonyi                                   0                    0   
Eumerus latitarsis                                17                    0   
Eupelmus sp.                                       0                    0   
Eupelmus testaceiventris                           0                    0   
Eurytoma sp. 2                                     0                    0   
Exetastes segmentarius                             0                    1   
Lasioglossum loetum                                4                    1   
Lasioglossum viride                                1                    0   
Lucilia sericata                                   0                    0   
Musca domestica                                    0                    1   
Myopites nigrescens                                0                    0   
Nyctia lugubris                                    0                    0   
Osmia latreillei                                   0                    0   
Pieris rapae                                       0                    0   
Plagiolepis schmitzii                             11                    0   
Sarcophagidae sp. 5                                0                    0   
Sarcophagidae sp. 8                                0                    1   
Scaeva albomaculata                                0                    0   
Sciaridae sp. 1                                    0                    0   
Tachina canariensis                                0                    4   
Thyridanthrax indigenus                           21                    0   
Thysanoptera sp. 1                                 6                    0   
Thysanoptera sp. 2                                 0                    0   
Trupanea augur                                     0                    0   
Urelliosoma guimari                                0                    0   

                           Fagonia albiflora  Kickxia scoparia  \
Amegilla quadrifasciata                    0                 1   
Anaspis cf. canariensis                    0                 0   
Anthophora alluaudi                        2                 1   
Anthophora orotavae                        1                 0   
Apis mellifera                             2                 0   
Aprostocetus occidentalis                  0                 0   
Attalus rugifrons                          0                 0   
Blaesoxipha sp. 1                          0                 0   
Bruchidius wollastoni                      0                 0   
Camponotus feae                            0                 0   
Chalicodoma canescens                      0                 0   
Chetogena acuminata                        0                 0   
Chloropidae sp. 4                          0                 0   
Empididae sp. 1                            0                 0   
Estheria simonyi                           0                 0   
Eumerus latitarsis                         0                 0   
Eupelmus sp.                               0                 0   
Eupelmus testaceiventris                   0                 0   
Eurytoma sp. 2                             0                 0   
Exetastes segmentarius                     0                 0   
Lasioglossum loetum                        0                 0   
Lasioglossum viride                        3                 0   
Lucilia sericata                           0                 0   
Musca domestica                            0                 0   
Myopites nigrescens                        0                 0   
Nyctia lugubris                            0                 0   
Osmia latreillei                           0                 0   
Pieris rapae                               0                 0   
Plagiolepis schmitzii                      0                 0   
Sarcophagidae sp. 5                        0                 0   
Sarcophagidae sp. 8                        0                 0   
Scaeva albomaculata                        2                 0   
Sciaridae sp. 1                            0                 0   
Tachina canariensis                        0                 0   
Thyridanthrax indigenus                    0                 0   
Thysanoptera sp. 1                         0                 0   
Thysanoptera sp. 2                         0                 1   
Trupanea augur                             0                 0   
Urelliosoma guimari                        0                 0   

                           Launaea arborescens  Lycium intricatum  \
Amegilla quadrifasciata                      0                  2   
Anaspis cf. canariensis                      0                  0   
Anthophora alluaudi                          1                  0   
Anthophora orotavae                          0                  0   
Apis mellifera                               5                  0   
Aprostocetus occidentalis                    1                  0   
Attalus rugifrons                            0                  0   
Blaesoxipha sp. 1                            0                  2   
Bruchidius wollastoni                        0                  0   
Camponotus feae                              1                  0   
Chalicodoma canescens                        0                  0   
Chetogena acuminata                          0                  0   
Chloropidae sp. 4                            0                  0   
Empididae sp. 1                              0                  0   
Estheria simonyi                             1                  0   
Eumerus latitarsis                           0                  0   
Eupelmus sp.                                 0                  0   
Eupelmus testaceiventris                     0                  0   
Eurytoma sp. 2                               0                  0   
Exetastes segmentarius                       0                  0   
Lasioglossum loetum                          0                  2   
Lasioglossum viride                         21                  1   
Lucilia sericata                             0                  0   
Musca domestica                              0                  0   
Myopites nigrescens                          0                  0   
Nyctia lugubris                              0                  0   
Osmia latreillei                             1                  0   
Pieris rapae                                 1                  0   
Plagiolepis schmitzii                        5                  0   
Sarcophagidae sp. 5                          0                  0   
Sarcophagidae sp. 8                          0                  0   
Scaeva albomaculata                          0                  0   
Sciaridae sp. 1                              0                  0   
Tachina canariensis                          0                  0   
Thyridanthrax indigenus                      1                  0   
Thysanoptera sp. 1                           0                  0   
Thysanoptera sp. 2                           5                  0   
Trupanea augur                               0                  0   
Urelliosoma guimari                          1                  0   

                           Periploca laevigata  Phagnalon saxatile  \
Amegilla quadrifasciata                      0                   0   
Anaspis cf. canariensis                      0                   0   
Anthophora alluaudi                          0                   0   
Anthophora orotavae                          0                   0   
Apis mellifera                               0                   1   
Aprostocetus occidentalis                   11                   0   
Attalus rugifrons                            0                   0   
Blaesoxipha sp. 1                            0                   0   
Bruchidius wollastoni                        0                   0   
Camponotus feae                             48                   9   
Chalicodoma canescens                        0                   0   
Chetogena acuminata                          0                   0   
Chloropidae sp. 4                            0                   0   
Empididae sp. 1                              0                   0   
Estheria simonyi                             0                   0   
Eumerus latitarsis                           0                   0   
Eupelmus sp.                                 0                   0   
Eupelmus testaceiventris                     0                   0   
Eurytoma sp. 2                               0                   1   
Exetastes segmentarius                       0                   0   
Lasioglossum loetum                          0                   3   
Lasioglossum viride                          0                   2   
Lucilia sericata                             0                   1   
Musca domestica                              0                   0   
Myopites nigrescens                          0                   3   
Nyctia lugubris                              0                   0   
Osmia latreillei                             0                   0   
Pieris rapae                                 0                   0   
Plagiolepis schmitzii                        4                   2   
Sarcophagidae sp. 5                          0                   0   
Sarcophagidae sp. 8                          0                   0   
Scaeva albomaculata                          0                   0   
Sciaridae sp. 1                              1                   0   
Tachina canariensis                          0                   0   
Thyridanthrax indigenus                      0                   1   
Thysanoptera sp. 1                           0                   0   
Thysanoptera sp. 2                           0                  11   
Trupanea augur                               0                   1   
Urelliosoma guimari                          0                   0   

                           Rubia fruticosa  Salvia aegyptiaca  
Amegilla quadrifasciata                  0                  0  
Anaspis cf. canariensis                  0                  0  
Anthophora alluaudi                      0                  0  
Anthophora orotavae                      0                  0  
Apis mellifera                           0                  0  
Aprostocetus occidentalis                1                  0  
Attalus rugifrons                        0                  0  
Blaesoxipha sp. 1                        0                  0  
Bruchidius wollastoni                    0                  0  
Camponotus feae                          3                  0  
Chalicodoma canescens                    0                  0  
Chetogena acuminata                      0                  0  
Chloropidae sp. 4                        0                  0  
Empididae sp. 1                          0                  0  
Estheria simonyi                         0                  0  
Eumerus latitarsis                       0                  0  
Eupelmus sp.                             1                  0  
Eupelmus testaceiventris                 0                  0  
Eurytoma sp. 2                           0                  0  
Exetastes segmentarius                   0                  0  
Lasioglossum loetum                      1                  0  
Lasioglossum viride                      0                  0  
Lucilia sericata                         0                  0  
Musca domestica                          0                  0  
Myopites nigrescens                      0                  0  
Nyctia lugubris                          1                  0  
Osmia latreillei                         0                  0  
Pieris rapae                             0                  0  
Plagiolepis schmitzii                    6                  0  
Sarcophagidae sp. 5                      0                  0  
Sarcophagidae sp. 8                      0                  0  
Scaeva albomaculata                      0                  0  
Sciaridae sp. 1                          0                  0  
Tachina canariensis                      0                  0  
Thyridanthrax indigenus                  0                  2  
Thysanoptera sp. 1                       0                  0  
Thysanoptera sp. 2                       0                  0  
Trupanea augur                           0                  0  
Urelliosoma guimari                      0                  0  "
"                         Asphaltklee bituminosa  Ceballosia fruticosa  \
Anthophora alluaudi                           2                     0   
Camponotus feae                               1                     8   
Ceratogoponidae sp. 2                         0                     0   
Chalicodoma canescens                         0                     0   
Chironomidae sp. 1                            0                     0   
Chloropidae sp. 3                             0                     0   
Colias croceus                                1                     0   
Colletes dimidiatus                           0                     0   
Dasytes subaenescens                          1                     0   
Delia flavibasis                              0                     0   
Dilophus hiemalis                             0                     0   
Empididae sp. 1                               0                     0   
Eristalinus taeniops                          0                     0   
Estheria simonyi                              1                     0   
Eucera gracilipes                             3                     0   
Eumerus latitarsis                            1                     0   
Lasioglossum arctifrons                       0                     0   
Lasioglossum loetum                           0                     0   
Lasioglossum viride                           0                     0   
Linnaemyia soror                              0                     0   
Lucilia sericata                              0                     0   
Megachile canariensis                         0                     0   
Myathropa florea                              0                     0   
Mycetophilidae sp. 1                          0                     0   
Osmia canaria                                 0                     0   
Perilampus sp. 2                              0                     0   
Scaeva albomaculata                           0                     0   
Sciaridae sp. 1                               0                     0   
Tachina canariensis                           0                     0   
Thaumatomyia notata                           0                     0   
Thomisus cf. onustus                          0                     0   
Thysanoptera sp. 1                            0                     0   
Thysanoptera sp. 2                            0                     0   

                         Euphorbia balsamifera (f)  Euphorbia balsamifera (m)  \
Anthophora alluaudi                              0                          0   
Camponotus feae                                 27                         45   
Ceratogoponidae sp. 2                            0                          0   
Chalicodoma canescens                            0                          0   
Chironomidae sp. 1                               0                          1   
Chloropidae sp. 3                                0                          2   
Colias croceus                                   0                          0   
Colletes dimidiatus                              0                          0   
Dasytes subaenescens                             0                          0   
Delia flavibasis                                 0                          0   
Dilophus hiemalis                                1                          0   
Empididae sp. 1                                  1                          0   
Eristalinus taeniops                             0                          0   
Estheria simonyi                                 0                          0   
Eucera gracilipes                                0                          0   
Eumerus latitarsis                               0                          0   
Lasioglossum arctifrons                          0                          0   
Lasioglossum loetum                              2                          7   
Lasioglossum viride                              1                          2   
Linnaemyia soror                                 0                          0   
Lucilia sericata                                 0                          0   
Megachile canariensis                            0                          0   
Myathropa florea                                 0                          0   
Mycetophilidae sp. 1                             0                          0   
Osmia canaria                                    0                          0   
Perilampus sp. 2                                 0                          0   
Scaeva albomaculata                              0                          0   
Sciaridae sp. 1                                  0                          0   
Tachina canariensis                              0                          0   
Thaumatomyia notata                              0                          0   
Thomisus cf. onustus                             0                          1   
Thysanoptera sp. 1                               0                         18   
Thysanoptera sp. 2                               0                          0   

                         Euphorbia lamarckii  Lotus glaucus  \
Anthophora alluaudi                        2              0   
Camponotus feae                           29              0   
Ceratogoponidae sp. 2                      1              0   
Chalicodoma canescens                      0              1   
Chironomidae sp. 1                         2              0   
Chloropidae sp. 3                          2              0   
Colias croceus                             0              0   
Colletes dimidiatus                        2              0   
Dasytes subaenescens                       1              0   
Delia flavibasis                           0              0   
Dilophus hiemalis                          2              0   
Empididae sp. 1                            0              0   
Eristalinus taeniops                       1              0   
Estheria simonyi                           9              0   
Eucera gracilipes                          4              0   
Eumerus latitarsis                         1              0   
Lasioglossum arctifrons                    0              1   
Lasioglossum loetum                        5              0   
Lasioglossum viride                        2              1   
Linnaemyia soror                           1              0   
Lucilia sericata                           1              0   
Megachile canariensis                      0              1   
Myathropa florea                           1              0   
Mycetophilidae sp. 1                       2              0   
Osmia canaria                              0              1   
Perilampus sp. 2                           1              0   
Scaeva albomaculata                        1              0   
Sciaridae sp. 1                            0              1   
Tachina canariensis                        2              0   
Thaumatomyia notata                        0              0   
Thomisus cf. onustus                       0              0   
Thysanoptera sp. 1                         0              0   
Thysanoptera sp. 2                         0              4   

                         Periploca laevigata  Rubia fruticosa  
Anthophora alluaudi                        0                0  
Camponotus feae                           28                4  
Ceratogoponidae sp. 2                      0                0  
Chalicodoma canescens                      0                0  
Chironomidae sp. 1                         0                0  
Chloropidae sp. 3                          0                0  
Colias croceus                             0                0  
Colletes dimidiatus                        0                0  
Dasytes subaenescens                       0                0  
Delia flavibasis                           1                0  
Dilophus hiemalis                          0                0  
Empididae sp. 1                            0                0  
Eristalinus taeniops                       0                0  
Estheria simonyi                           0                0  
Eucera gracilipes                          0                0  
Eumerus latitarsis                         0                0  
Lasioglossum arctifrons                    0                0  
Lasioglossum loetum                        0                0  
Lasioglossum viride                        0                0  
Linnaemyia soror                           0                0  
Lucilia sericata                           1                0  
Megachile canariensis                      0                0  
Myathropa florea                           0                1  
Mycetophilidae sp. 1                       0                0  
Osmia canaria                              0                0  
Perilampus sp. 2                           0                0  
Scaeva albomaculata                        0                0  
Sciaridae sp. 1                            0                0  
Tachina canariensis                        0                0  
Thaumatomyia notata                        1                0  
Thomisus cf. onustus                       0                0  
Thysanoptera sp. 1                         0                0  
Thysanoptera sp. 2                         0                0  "
"                               Asphaltklee bituminosa  Ceballosia fruticosa  \
Anthophora alluaudi                                 3                     0   
Attalus crispus                                     0                     0   
Camponotus feae                                     1                     5   
Cecydomyiidae sp.                                   0                     0   
Ceratogoponidae sp.                                 0                     0   
Chironomidae sp. 1                                  0                     0   
Chloropidae sp. 3                                   0                     0   
Chloropidae sp. 4                                   0                     0   
Chrysomya albiceps                                  0                     0   
Colias croceus                                      1                     0   
Colletes dimidiatus                                 0                     0   
Cryptocephalus nitidicollis                         0                     0   
Dasytes subaenescens                                0                     0   
Empis sp. 1                                         0                     0   
Estheria simonyi                                    2                     0   
Euderus sp.                                         0                     0   
Eumerus latitarsis                                  0                     0   
Lasioglossum loetum                                 0                     0   
Lasioglossum viride                                 0                     0   
Lucilia sericata                                    0                     0   
Myathropa florea                                    0                     0   
Myopites nigrescens                                 0                     0   
Neodryophilus cryptophagoides                       0                     0   
Paratrechina longicornis                            0                     0   
Perilampus sp. 1                                    0                     1   
Phalacrus coruscus                                  0                     0   
Phthiria simonyi                                    0                     1   
Pteromalus sp. 3                                    0                     0   
Rondania insularis                                  0                     0   
Sarcophagidae sp. 3                                 0                     0   
Sciaridae sp.                                       0                     0   
Spathulina sicula                                   0                     0   
Syritta pipiens                                     0                     0   
Thaumatomyia notata                                 0                     0   
Thysanoptera sp. 1                                  0                     0   
Thysanoptera sp. 2                                  0                     0   
Villa nigriceps                                     1                     0   

                               Euphorbia balsamifera (f)  \
Anthophora alluaudi                                    0   
Attalus crispus                                        0   
Camponotus feae                                       24   
Cecydomyiidae sp.                                      0   
Ceratogoponidae sp.                                    0   
Chironomidae sp. 1                                     0   
Chloropidae sp. 3                                      1   
Chloropidae sp. 4                                      0   
Chrysomya albiceps                                     0   
Colias croceus                                         0   
Colletes dimidiatus                                    0   
Cryptocephalus nitidicollis                            0   
Dasytes subaenescens                                   0   
Empis sp. 1                                            0   
Estheria simonyi                                       1   
Euderus sp.                                            0   
Eumerus latitarsis                                     0   
Lasioglossum loetum                                    0   
Lasioglossum viride                                    0   
Lucilia sericata                                       0   
Myathropa florea                                       1   
Myopites nigrescens                                    0   
Neodryophilus cryptophagoides                          0   
Paratrechina longicornis                               0   
Perilampus sp. 1                                       0   
Phalacrus coruscus                                     0   
Phthiria simonyi                                       0   
Pteromalus sp. 3                                       1   
Rondania insularis                                     0   
Sarcophagidae sp. 3                                    0   
Sciaridae sp.                                          0   
Spathulina sicula                                      0   
Syritta pipiens                                        0   
Thaumatomyia notata                                    0   
Thysanoptera sp. 1                                     0   
Thysanoptera sp. 2                                     0   
Villa nigriceps                                        0   

                               Euphorbia balsamifera (m)  Euphorbia lamarckii  \
Anthophora alluaudi                                    0                    0   
Attalus crispus                                        0                    1   
Camponotus feae                                       20                   42   
Cecydomyiidae sp.                                      1                    0   
Ceratogoponidae sp.                                    0                    2   
Chironomidae sp. 1                                     0                    1   
Chloropidae sp. 3                                      1                    0   
Chloropidae sp. 4                                      0                    0   
Chrysomya albiceps                                     0                    1   
Colias croceus                                         0                    0   
Colletes dimidiatus                                    0                   11   
Cryptocephalus nitidicollis                            1                    0   
Dasytes subaenescens                                   1                    1   
Empis sp. 1                                            0                    1   
Estheria simonyi                                       0                    3   
Euderus sp.                                            0                    0   
Eumerus latitarsis                                     1                    3   
Lasioglossum loetum                                    1                    6   
Lasioglossum viride                                    2                    9   
Lucilia sericata                                       0                    4   
Myathropa florea                                       0                    5   
Myopites nigrescens                                    0                    0   
Neodryophilus cryptophagoides                          0                    0   
Paratrechina longicornis                               0                    1   
Perilampus sp. 1                                       1                    0   
